Type_of_utility,given_flat_id,date,starting_reading,closing_reading
Electricity,Aurum208,16-12-2025,15369.22,15374.33
Electricity,Aurum209,16-12-2025,39165.92,39174.35
Electricity,Aurum210,16-12-2025,51226.16,51238.66
Electricity,Aurum301,16-12-2025,31164.9,31171.24
Electricity,Aurum302,16-12-2025,34551.08,34552.76
Electricity,Aurum303,16-12-2025,29497.7,29503.04
Electricity,Aurum304,16-12-2025,11796.12,11802.24
Electricity,Aurum305,16-12-2025,39413.84,39419.35
Electricity,Aurum306,16-12-2025,25856.99,25863.83
Electricity,Aurum307,16-12-2025,33898.09,33901.5
Electricity,Aurum308,16-12-2025,16705.56,16706.34
Electricity,Aurum309,16-12-2025,24818.58,24824.62
Electricity,Aurum310,16-12-2025,33534.96,33539.67
Electricity,Aurum401,16-12-2025,43401.06,43408.37
Electricity,Aurum402,16-12-2025,25415.67,25421.05
Electricity,Aurum403,16-12-2025,26445.04,26448.56
Electricity,Aurum404,16-12-2025,25301.47,25304.98
Electricity,Aurum405,16-12-2025,74627.76,74634.7
Electricity,Aurum406,16-12-2025,7487.17,7496.01
Electricity,Aurum407,16-12-2025,40517.68,40522.55
Electricity,Aurum408,16-12-2025,18447.6,18454.17
Electricity,Aurum409,16-12-2025,24045.34,24048.89
Electricity,Aurum410,16-12-2025,47955.9,47965.76
Electricity,Aurum501,16-12-2025,36480.68,36486.4
Electricity,Aurum502,16-12-2025,21910.48,21916.4
Electricity,Aurum503,16-12-2025,17012.14,17019.11
Electricity,Aurum504,16-12-2025,33208.82,33213.24
Electricity,Aurum505,16-12-2025,42640.09,42644.71
Electricity,Aurum506,16-12-2025,39483.51,39490.42
Electricity,Aurum507,16-12-2025,42901.92,42910.18
Electricity,Aurum508,16-12-2025,16789.4,16794.53
Electricity,Aurum509,16-12-2025,28647.8,28655.06
Electricity,Aurum510,16-12-2025,3766.48,3770.59
Electricity,Aurum601,16-12-2025,58914.74,58925.92
Electricity,Aurum602,16-12-2025,39676.29,39684.08
Electricity,Aurum603,16-12-2025,25952.1,25953.69
Electricity,Aurum604,16-12-2025,20573.65,20575.73
Electricity,Aurum605,16-12-2025,50948.66,50956.56
Electricity,Aurum606,16-12-2025,51845.7,51858.55
Electricity,Aurum607,16-12-2025,53246.61,53253.86
Electricity,Aurum608,16-12-2025,27016.9,27018.18
Electricity,Aurum609,16-12-2025,43139.52,43152.17
Electricity,Aurum610,16-12-2025,34606.56,34612.56
Electricity,Aurum701,16-12-2025,31555.52,31566.23
Electricity,Aurum702,16-12-2025,23981.1,23985.5
Electricity,Aurum703,16-12-2025,38014.78,38019.34
Electricity,Aurum704,16-12-2025,18925.09,18931.54
Electricity,Aurum705,16-12-2025,27888.36,27893.99
Electricity,Aurum706,16-12-2025,22863.3,22865.79
Electricity,Aurum707,16-12-2025,29336.67,29345.4
Electricity,Aurum708,16-12-2025,20568.88,20572.37
Electricity,Aurum709,16-12-2025,42743.02,42754.77
Electricity,Aurum710,16-12-2025,52272.31,52285.23
Electricity,Aurum801,16-12-2025,31222.06,31230.69
Electricity,Aurum802,16-12-2025,23601.26,23605.61
Electricity,Aurum803,16-12-2025,20035.5,20043.47
Electricity,Aurum804,16-12-2025,30375.68,30380.82
Electricity,Aurum805,16-12-2025,25616.82,25622.02
Electricity,Aurum806,16-12-2025,41350.58,41356.18
Electricity,Aurum807,16-12-2025,35200.72,35208.34
Electricity,Aurum808,16-12-2025,31425.26,31431.38
Electricity,Aurum809,16-12-2025,29376.53,29376.72
Electricity,Aurum810,16-12-2025,23977.29,23987.52
Electricity,Aurum901,16-12-2025,30334.85,30344.36
Electricity,Aurum902,16-12-2025,25952.24,25956.59
Electricity,Aurum903,16-12-2025,22707.52,22708.06
Electricity,Aurum904,16-12-2025,28990.92,28991.86
Electricity,Aurum905,16-12-2025,31307.84,31313.71
Electricity,Aurum906,16-12-2025,29482.89,29491.43
Electricity,Aurum907,16-12-2025,32515.41,32516.44
Electricity,Aurum908,16-12-2025,15615.02,15620.95
Electricity,Aurum909,16-12-2025,18303.63,18304.28
Electricity,Aurum910,16-12-2025,24477.2,24485.08
Electricity,Aurum1001,16-12-2025,48007.62,48022.39
Electricity,Aurum1002,16-12-2025,21717.47,21722.35
Electricity,Aurum1003,16-12-2025,18258.72,18265.66
Electricity,Aurum1004,16-12-2025,27426.81,27429.58
Electricity,Aurum1005,16-12-2025,4448.02,4452.75
Electricity,Aurum1006,16-12-2025,51084.77,51093.95
Electricity,Aurum1007,16-12-2025,21483.07,21488.38
Electricity,Aurum1008,16-12-2025,18458.25,18462.23
Electricity,Aurum1009,16-12-2025,29496.57,29497.4
Electricity,Aurum1010,16-12-2025,11041.1,11046.52
Electricity,Aurum1101,16-12-2025,22413.28,22418.92
Electricity,Aurum1102,16-12-2025,1579.22,1586.38
Electricity,Aurum1103,16-12-2025,18145.91,18150.14
Electricity,Aurum1104,16-12-2025,32404.4,32411.1
Electricity,Aurum1105,16-12-2025,2493.1,2494.18
Electricity,Aurum1106,16-12-2025,37430.68,37439.67
Electricity,Aurum1107,16-12-2025,5149.13,5164.2
Electricity,Aurum1108,16-12-2025,4854.38,4860.72
Electricity,Aurum1109,16-12-2025,29566.17,29573.61
Electricity,Aurum1110,16-12-2025,21730.66,21734.14
Electricity,Aurum1201,16-12-2025,72909.45,72921.51
Electricity,Aurum1202,16-12-2025,49490.85,49497.55
Electricity,Aurum1203,16-12-2025,40198.11,40198.48
Electricity,Aurum1204,16-12-2025,61070.62,61076.7
Electricity,Aurum1205,16-12-2025,44201.86,44206.52
Electricity,Aurum1206,16-12-2025,27823.72,27833.01
Electricity,Aurum1207,16-12-2025,47062.14,47073.18
Electricity,Aurum1208,16-12-2025,30381.1,30387.49
Electricity,Aurum1209,16-12-2025,27503.21,27506.84
Electricity,Aurum1210,16-12-2025,37998.6,38002.94
Electricity,Aurum1301,16-12-2025,2632.89,2632.94
Electricity,Aurum1302,16-12-2025,41344.32,41351.04
Electricity,Aurum1303,16-12-2025,24480.44,24487.5
Electricity,Aurum1304,16-12-2025,11306.54,11311.8
Electricity,Aurum1305,16-12-2025,33824.1,33831.14
Electricity,Aurum1306,16-12-2025,28072.99,28080.64
Electricity,Aurum1307,16-12-2025,31234.38,31240.09
Electricity,Aurum1308,16-12-2025,26493.44,26497.49
Electricity,Aurum1309,16-12-2025,10833.19,10841.49
Electricity,Aurum1310,16-12-2025,44233.65,44241.25
Electricity,Aurum1401,16-12-2025,29169.39,29169.43
Electricity,Aurum1402,16-12-2025,37119.31,37125.48
Electricity,Aurum1403,16-12-2025,20107.6,20108.32
Electricity,Aurum1404,16-12-2025,19614.36,19619.54
Electricity,Aurum1405,16-12-2025,16335.21,16338.87
Electricity,Aurum1406,16-12-2025,27161.31,27161.33
Electricity,Aurum1407,16-12-2025,27043.5,27049.01
Electricity,Aurum1408,16-12-2025,36898.66,36902.65
Electricity,Aurum1409,16-12-2025,25964.24,25965.6
Electricity,Aurum1410,16-12-2025,40895.28,40898.28
Electricity,Aurum1501,16-12-2025,37101.39,37109.79
Electricity,Aurum1502,16-12-2025,29500.84,29501.74
Electricity,Aurum1503,16-12-2025,37496.34,37503.59
Electricity,Aurum1504,16-12-2025,21433.13,21443.06
Electricity,Aurum1505,16-12-2025,6181.28,6186.2
Electricity,Aurum1506,16-12-2025,33032.51,33039.78
Electricity,Aurum1507,16-12-2025,0.0,0.0
Electricity,Aurum1508,16-12-2025,29881.49,29886.6
Electricity,Aurum1509,16-12-2025,43232.96,43240.65
Electricity,Aurum1510,16-12-2025,41072.11,41072.16
Electricity,Aurum1601,16-12-2025,31802.45,31807.78
Electricity,Aurum1602,16-12-2025,29123.1,29129.14
Electricity,Aurum1603,16-12-2025,21032.61,21037.97
Electricity,Aurum1604,16-12-2025,22448.62,22454.45
Electricity,Aurum1605,16-12-2025,14669.97,14675.06
Electricity,Aurum1606,16-12-2025,2934.5,2940.09
Electricity,Aurum1607,16-12-2025,4776.86,4782.47
Electricity,Aurum1608,16-12-2025,45153.06,45163.85
Electricity,Aurum1609,16-12-2025,9276.46,9284.23
Electricity,Aurum1610,16-12-2025,36894.0,36909.97
Electricity,Aurum1701,16-12-2025,0.0,0.0
Electricity,Aurum1702,16-12-2025,17391.83,17394.9
Electricity,Aurum1703,16-12-2025,41541.73,41549.21
Electricity,Aurum1704,16-12-2025,28900.16,28902.23
Electricity,Aurum1705,16-12-2025,31500.17,31505.53
Electricity,Aurum1706,16-12-2025,2504.62,2511.12
Electricity,Aurum1707,16-12-2025,43683.04,43692.08
Electricity,Aurum1708,16-12-2025,43802.99,43812.07
Electricity,Aurum1709,16-12-2025,25113.01,25121.03
Electricity,Aurum1710,16-12-2025,17431.59,17435.3
Electricity,Aurum1801,16-12-2025,42729.66,42740.48
Electricity,Aurum1802,16-12-2025,39202.79,39203.52
Electricity,Aurum1803,16-12-2025,20392.7,20394.25
Electricity,Aurum1804,16-12-2025,25194.95,25203.3
Electricity,Aurum1805,16-12-2025,16605.64,16612.33
Electricity,Aurum1806,16-12-2025,48977.74,48993.45
Electricity,Aurum1807,16-12-2025,40429.88,40434.34
Electricity,Aurum1808,16-12-2025,18471.29,18476.1
Electricity,Aurum1809,16-12-2025,35631.54,35640.88
Electricity,Aurum1810,16-12-2025,92644.54,92670.75
Electricity,Aurum1901,16-12-2025,43696.84,43699.96
Electricity,Aurum1902,16-12-2025,26301.89,26304.73
Electricity,Aurum1903,16-12-2025,18251.6,18253.47
Electricity,Aurum1904,16-12-2025,35906.94,35913.28
Electricity,Aurum1905,16-12-2025,30741.3,30744.79
Electricity,Aurum1906,16-12-2025,7858.59,7872.03
Electricity,Aurum1907,16-12-2025,53556.5,53562.1
Electricity,Aurum1908,16-12-2025,33201.44,33201.56
Electricity,Aurum1909,16-12-2025,20399.98,20401.74
Electricity,Aurum1910,16-12-2025,57374.71,57376.88
Electricity,AurumG001,17-12-2025,21475.21,21477.74
Electricity,AurumG002,17-12-2025,9731.04,9735.5
Electricity,AurumG003,17-12-2025,16697.82,16702.4
Electricity,AurumG004,17-12-2025,20795.26,20795.39
Electricity,AurumG005,17-12-2025,40565.28,40570.99
Electricity,AurumG006,17-12-2025,2898.45,2907.33
Electricity,AurumG007,17-12-2025,26892.56,26892.64
Electricity,AurumG008,17-12-2025,0.0,0.0
Electricity,AurumG009,17-12-2025,22341.32,22341.47
Electricity,AurumG010,17-12-2025,13424.93,13431.97
Electricity,Aurum101,17-12-2025,33299.82,33303.41
Electricity,Aurum102,17-12-2025,39208.35,39212.26
Electricity,Aurum103,17-12-2025,16026.17,16028.62
Electricity,Aurum104,17-12-2025,32150.4,32153.66
Electricity,Aurum105,17-12-2025,3265.31,3271.88
Electricity,Aurum106,17-12-2025,48015.6,48026.46
Electricity,Aurum107,17-12-2025,44902.76,44911.3
Electricity,Aurum108,17-12-2025,43354.6,43365.24
Electricity,Aurum109,17-12-2025,10070.22,10072.73
Electricity,Aurum110,17-12-2025,31241.0,31245.51
Electricity,Aurum201,17-12-2025,25014.63,25022.22
Electricity,Aurum202,17-12-2025,17740.7,17744.69
Electricity,Aurum203,17-12-2025,19174.99,19179.49
Electricity,Aurum204,17-12-2025,28911.23,28916.17
Electricity,Aurum205,17-12-2025,6882.56,6888.57
Electricity,Aurum206,17-12-2025,54484.96,54493.84
Electricity,Aurum207,17-12-2025,33665.63,33672.82
Electricity,Aurum208,17-12-2025,15374.35,15378.67
Electricity,Aurum209,17-12-2025,39174.39,39181.32
Electricity,Aurum210,17-12-2025,51238.71,51248.24
Electricity,Aurum301,17-12-2025,31171.32,31177.31
Electricity,Aurum302,17-12-2025,34552.79,34555.12
Electricity,Aurum303,17-12-2025,29503.08,29507.75
Electricity,Aurum304,17-12-2025,11802.26,11807.72
Electricity,Aurum305,17-12-2025,39419.39,39423.75
Electricity,Aurum306,17-12-2025,25863.84,25867.69
Electricity,Aurum307,17-12-2025,33901.5,33903.7
Electricity,Aurum308,17-12-2025,16706.36,16706.93
Electricity,Aurum309,17-12-2025,24824.64,24831.99
Electricity,Aurum310,17-12-2025,33539.72,33543.94
Electricity,Aurum401,17-12-2025,43408.96,43418.34
Electricity,Aurum402,17-12-2025,25421.1,25427.17
Electricity,Aurum403,17-12-2025,26448.57,26453.55
Electricity,Aurum404,17-12-2025,25305.02,25308.66
Electricity,Aurum405,17-12-2025,74634.72,74640.43
Electricity,Aurum406,17-12-2025,7496.1,7504.83
Electricity,Aurum407,17-12-2025,40522.62,40526.04
Electricity,Aurum408,17-12-2025,18454.19,18459.4
Electricity,Aurum409,17-12-2025,24049.03,24051.24
Electricity,Aurum410,17-12-2025,47965.82,47972.15
Electricity,Aurum501,17-12-2025,36486.42,36494.25
Electricity,Aurum502,17-12-2025,21916.42,21921.74
Electricity,Aurum503,17-12-2025,17019.17,17024.7
Electricity,Aurum504,17-12-2025,33213.27,33216.45
Electricity,Aurum505,17-12-2025,42644.74,42649.6
Electricity,Aurum506,17-12-2025,39490.46,39497.26
Electricity,Aurum507,17-12-2025,42910.26,42916.55
Electricity,Aurum508,17-12-2025,16794.6,16798.18
Electricity,Aurum509,17-12-2025,28655.1,28660.76
Electricity,Aurum510,17-12-2025,3770.63,3775.58
Electricity,Aurum601,17-12-2025,58926.02,58933.69
Electricity,Aurum602,17-12-2025,39684.13,39691.72
Electricity,Aurum603,17-12-2025,25953.72,25955.22
Electricity,Aurum604,17-12-2025,20575.75,20577.84
Electricity,Aurum605,17-12-2025,50956.61,50965.52
Electricity,Aurum606,17-12-2025,51858.66,51871.15
Electricity,Aurum607,17-12-2025,53253.91,53258.26
Electricity,Aurum608,17-12-2025,27018.2,27020.24
Electricity,Aurum609,17-12-2025,43152.32,43162.68
Electricity,Aurum610,17-12-2025,34612.62,34616.62
Electricity,Aurum701,17-12-2025,31566.32,31576.37
Electricity,Aurum702,17-12-2025,23985.51,23989.17
Electricity,Aurum703,17-12-2025,38019.36,38022.31
Electricity,Aurum704,17-12-2025,18931.55,18937.49
Electricity,Aurum705,17-12-2025,27894.05,27901.51
Electricity,Aurum706,17-12-2025,22865.83,22867.69
Electricity,Aurum707,17-12-2025,29345.51,29354.75
Electricity,Aurum708,17-12-2025,20572.39,20576.06
Electricity,Aurum709,17-12-2025,42754.81,42765.07
Electricity,Aurum710,17-12-2025,52285.32,52296.44
Electricity,Aurum801,17-12-2025,31230.71,31238.38
Electricity,Aurum802,17-12-2025,23605.63,23608.73
Electricity,Aurum803,17-12-2025,20043.55,20051.07
Electricity,Aurum804,17-12-2025,30380.87,30385.66
Electricity,Aurum805,17-12-2025,25622.04,25626.32
Electricity,Aurum806,17-12-2025,41356.21,41360.62
Electricity,Aurum807,17-12-2025,35208.4,35212.52
Electricity,Aurum808,17-12-2025,31431.42,31435.91
Electricity,Aurum809,17-12-2025,29376.72,29376.89
Electricity,Aurum810,17-12-2025,23987.59,23997.17
Electricity,Aurum901,17-12-2025,30344.4,30352.36
Electricity,Aurum902,17-12-2025,25956.65,25960.13
Electricity,Aurum903,17-12-2025,22708.06,22708.75
Electricity,Aurum904,17-12-2025,28991.86,28992.66
Electricity,Aurum905,17-12-2025,31313.76,31317.63
Electricity,Aurum906,17-12-2025,29491.46,29501.14
Electricity,Aurum907,17-12-2025,32516.44,32517.34
Electricity,Aurum908,17-12-2025,15621.0,15625.93
Electricity,Aurum909,17-12-2025,18304.29,18305.14
Electricity,Aurum910,17-12-2025,24485.12,24491.92
Electricity,Aurum1001,17-12-2025,48022.54,48032.08
Electricity,Aurum1002,17-12-2025,21722.37,21727.67
Electricity,Aurum1003,17-12-2025,18265.67,18271.86
Electricity,Aurum1004,17-12-2025,27429.63,27431.65
Electricity,Aurum1005,17-12-2025,4452.78,4459.87
Electricity,Aurum1006,17-12-2025,51094.01,51101.7
Electricity,Aurum1007,17-12-2025,21488.38,21492.82
Electricity,Aurum1008,17-12-2025,18462.26,18465.31
Electricity,Aurum1009,17-12-2025,29497.41,29500.37
Electricity,Aurum1010,17-12-2025,11046.57,11050.99
Electricity,Aurum1101,17-12-2025,22418.95,22423.04
Electricity,Aurum1102,17-12-2025,1586.43,1593.37
Electricity,Aurum1103,17-12-2025,18150.17,18154.48
Electricity,Aurum1104,17-12-2025,32411.14,32415.6
Electricity,Aurum1105,17-12-2025,2494.21,2500.54
Electricity,Aurum1106,17-12-2025,37439.71,37446.87
Electricity,Aurum1107,17-12-2025,5164.28,5177.25
Electricity,Aurum1108,17-12-2025,4860.73,4866.97
Electricity,Aurum1109,17-12-2025,29573.66,29580.3
Electricity,Aurum1110,17-12-2025,21734.15,21737.64
Electricity,Aurum1201,17-12-2025,72921.58,72934.99
Electricity,Aurum1202,17-12-2025,49497.62,49504.98
Electricity,Aurum1203,17-12-2025,40198.49,40198.8
Electricity,Aurum1204,17-12-2025,61076.73,61081.57
Electricity,Aurum1205,17-12-2025,44206.54,44212.08
Electricity,Aurum1206,17-12-2025,27833.14,27842.25
Electricity,Aurum1207,17-12-2025,47073.22,47083.96
Electricity,Aurum1208,17-12-2025,30387.51,30391.02
Electricity,Aurum1209,17-12-2025,27506.87,27510.58
Electricity,Aurum1210,17-12-2025,38002.98,38006.46
Electricity,Aurum1301,17-12-2025,2632.94,2632.98
Electricity,Aurum1302,17-12-2025,41351.08,41358.56
Electricity,Aurum1303,17-12-2025,24487.54,24492.78
Electricity,Aurum1304,17-12-2025,11311.81,11315.22
Electricity,Aurum1305,17-12-2025,33831.21,33835.95
Electricity,Aurum1306,17-12-2025,28080.72,28087.72
Electricity,Aurum1307,17-12-2025,31240.1,31243.59
Electricity,Aurum1308,17-12-2025,26497.51,26501.66
Electricity,Aurum1309,17-12-2025,10841.5,10849.2
Electricity,Aurum1310,17-12-2025,44241.34,44246.97
Electricity,Aurum1401,17-12-2025,29169.43,29169.5
Electricity,Aurum1402,17-12-2025,37125.68,37128.29
Electricity,Aurum1403,17-12-2025,20108.34,20108.94
Electricity,Aurum1404,17-12-2025,19619.55,19622.73
Electricity,Aurum1405,17-12-2025,16338.89,16340.79
Electricity,Aurum1406,17-12-2025,27161.33,27161.35
Electricity,Aurum1407,17-12-2025,27049.05,27054.03
Electricity,Aurum1408,17-12-2025,36902.7,36906.41
Electricity,Aurum1409,17-12-2025,25965.6,25966.86
Electricity,Aurum1410,17-12-2025,40898.3,40901.64
Electricity,Aurum1501,17-12-2025,37109.92,37116.43
Electricity,Aurum1502,17-12-2025,29501.76,29502.51
Electricity,Aurum1503,17-12-2025,37503.82,37511.58
Electricity,Aurum1504,17-12-2025,21443.11,21449.97
Electricity,Aurum1505,17-12-2025,6186.22,6191.1
Electricity,Aurum1506,17-12-2025,33039.84,33045.58
Electricity,Aurum1507,17-12-2025,0.0,0.0
Electricity,Aurum1508,17-12-2025,29886.61,29891.88
Electricity,Aurum1509,17-12-2025,43240.68,43247.28
Electricity,Aurum1510,17-12-2025,41072.16,41072.21
Electricity,Aurum1601,17-12-2025,31807.86,31814.81
Electricity,Aurum1602,17-12-2025,29129.16,29134.25
Electricity,Aurum1603,17-12-2025,21038.0,21042.95
Electricity,Aurum1604,17-12-2025,22454.48,22460.79
Electricity,Aurum1605,17-12-2025,14675.08,14677.58
Electricity,Aurum1606,17-12-2025,2940.13,2944.9
Electricity,Aurum1607,17-12-2025,4782.5,4785.23
Electricity,Aurum1608,17-12-2025,45163.89,45171.71
Electricity,Aurum1609,17-12-2025,9284.25,9290.7
Electricity,Aurum1610,17-12-2025,36910.03,36923.55
Electricity,Aurum1701,17-12-2025,0.0,0.0
Electricity,Aurum1702,17-12-2025,17394.91,17396.74
Electricity,Aurum1703,17-12-2025,41549.24,41554.45
Electricity,Aurum1704,17-12-2025,28902.23,28904.25
Electricity,Aurum1705,17-12-2025,31505.55,31512.64
Electricity,Aurum1706,17-12-2025,2511.16,2519.15
Electricity,Aurum1707,17-12-2025,43692.12,43699.41
Electricity,Aurum1708,17-12-2025,43812.12,43820.85
Electricity,Aurum1709,17-12-2025,25121.08,25126.89
Electricity,Aurum1710,17-12-2025,17435.32,17439.11
Electricity,Aurum1801,17-12-2025,42740.69,42750.68
Electricity,Aurum1802,17-12-2025,39203.53,39204.38
Electricity,Aurum1803,17-12-2025,20394.28,20395.82
Electricity,Aurum1804,17-12-2025,25203.34,25211.42
Electricity,Aurum1805,17-12-2025,16612.39,16618.38
Electricity,Aurum1806,17-12-2025,48993.56,49007.98
Electricity,Aurum1807,17-12-2025,40434.37,40440.31
Electricity,Aurum1808,17-12-2025,18476.14,18480.08
Electricity,Aurum1809,17-12-2025,35640.91,35649.08
Electricity,Aurum1810,17-12-2025,92670.93,92694.94
Electricity,Aurum1901,17-12-2025,43699.99,43703.72
Electricity,Aurum1902,17-12-2025,26304.78,26307.68
Electricity,Aurum1903,17-12-2025,18253.48,18256.03
Electricity,Aurum1904,17-12-2025,35913.34,35919.2
Electricity,Aurum1905,17-12-2025,30744.82,30748.03
Electricity,Aurum1906,17-12-2025,7872.06,7885.08
Electricity,Aurum1907,17-12-2025,53562.11,53566.2
Electricity,Aurum1908,17-12-2025,33201.56,33201.66
Electricity,Aurum1909,17-12-2025,20401.77,20402.88
Electricity,Aurum1910,17-12-2025,57376.88,57377.55
Electricity,AurumG001,18-12-2025,21477.77,21480.67
Electricity,AurumG002,18-12-2025,9735.53,9743.45
Electricity,AurumG003,18-12-2025,16702.42,16707.87
Electricity,AurumG004,18-12-2025,20795.4,20795.55
Electricity,AurumG005,18-12-2025,40571.01,40579.81
Electricity,AurumG006,18-12-2025,2907.38,2915.1
Electricity,AurumG007,18-12-2025,26892.64,26893.78
Electricity,AurumG008,18-12-2025,0.0,0.0
Electricity,AurumG009,18-12-2025,22341.48,22341.65
Electricity,AurumG010,18-12-2025,13431.99,13437.93
Electricity,Aurum101,18-12-2025,33303.44,33308.99
Electricity,Aurum102,18-12-2025,39212.32,39217.89
Electricity,Aurum103,18-12-2025,16028.62,16031.17
Electricity,Aurum104,18-12-2025,32153.67,32156.83
Electricity,Aurum105,18-12-2025,3271.95,3280.73
Electricity,Aurum106,18-12-2025,48026.51,48036.91
Electricity,Aurum107,18-12-2025,44911.37,44919.65
Electricity,Aurum108,18-12-2025,43365.34,43377.74
Electricity,Aurum109,18-12-2025,10072.73,10072.74
Electricity,Aurum110,18-12-2025,31245.53,31251.05
Electricity,Aurum201,18-12-2025,25022.27,25033.52
Electricity,Aurum202,18-12-2025,17744.78,17747.52
Electricity,Aurum203,18-12-2025,19179.52,19183.12
Electricity,Aurum204,18-12-2025,28916.21,28922.03
Electricity,Aurum205,18-12-2025,6888.58,6895.82
Electricity,Aurum206,18-12-2025,54493.88,54501.48
Electricity,Aurum207,18-12-2025,33672.86,33679.32
Electricity,Aurum208,18-12-2025,15378.68,15384.31
Electricity,Aurum209,18-12-2025,39181.38,39188.66
Electricity,Aurum210,18-12-2025,51248.3,51258.09
Electricity,Aurum301,18-12-2025,31177.56,31183.23
Electricity,Aurum302,18-12-2025,34555.17,34562.71
Electricity,Aurum303,18-12-2025,29507.78,29513.24
Electricity,Aurum304,18-12-2025,11807.74,11813.62
Electricity,Aurum305,18-12-2025,39423.8,39431.04
Electricity,Aurum306,18-12-2025,25867.72,25875.08
Electricity,Aurum307,18-12-2025,33903.71,33905.88
Electricity,Aurum308,18-12-2025,16706.93,16709.67
